"ID";"IDENT";"ETACQ1";"NBPERS";"STRATE";"POSSES3";"POSSES10";"NBIENS10";"INTERN";"NIVIE";"LOG";"RETOT";"NBIENS10_CL";"ACTIMP1";"ACTPRO";"MOYTRANS1";"TPSTELE";"TPSRAD";"CHAINEP";"NBVIDEO";"EMRAD1";"EMRAD2";"EMRAD3";"EMRAD4";"QUOTNAT";"QUOTREG";"MAGCUL";"MAGSCI";"MAGSP";"BD";"TYPLIV1";"TYPLIV2";"TYPLIV3";"TYPLIV5";"TYPLIV6";"TYPLIV7";"TYPLIV8";"TYPLIV9";"TYPLIV10";"LIVRES";"INSBIBLI";"NBLIVR";"TYPMUSIP";"NBDISQ";"SC1";"SC2";"SC4";"SC6";"SC8";"FEST";"COMPET";"COURSP1";"PAM1";"PAM2";"PAM8";"ASSCULT";"SPUTIL";"CIGARE";"SPORT";"SPORTIF";"AGE";"AGE1";"MATRI";"NATEMPL";"NIVETUD2";"OCCUPA";"PCS8";"SEXE";"STATUT";"VIECOU";"TPSTELE_CL";"TPSRAD_CL";"BD_CL";"LIVRES_CL";"SPORTIF_CL"
"1122017750-01";1122017750;"Frigo_neuf";"Men_3pers";"UU_Paris";"LaveVaisselle_Non";"Voiture_Oui";1;"Internet_Oui";"NiveauVie_2eQ";"Locataire";"15000_à_27000€";"Voiture_Une";"Loisir_Collection, généalogie, histoire";"ActivitéPro_Oui";"Transport_VoitureMoteur";23;28;"France 3";"Video_20à40";"Radio_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Sport";"QuotNat_Rarement";"QUOTReg_Régulièrement";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";10;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Oui";"Livre_Sport_Non";5;"Inscrit_Biblio";"LivresPossédés_100à199";"Music_Variété française";"CDPossédés_100à199";"Cinema_Oui";"Théâtre_Oui";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Oui";"Assos_Aucune";"MarcheVelo_Souvent";"Non ou très rarement";"Sport_Jamais";1;44;"40-49ans";"Mariés";"EmploiTpsPlein";"Etudes_1erCycle";"Actif_occupé";"Professions_Intermédiaires";"Homme";"Salarié_EntreprisePublique";"Vit_En_Couple";"TpsTV_20à29H/Sem";"TpsRad_20Houplus/Sem";"BD_Oui";"LivresLus_5à9";"SportsDiff_Un"
"1122018540-01";1122018540;"Frigo_neuf";"Men_1pers";"UU_Paris";"LaveVaisselle_Non";"Voiture_Non";;"Internet_PasDEquipement";"NiveauVie_1erQ";"Locataire";"Moins_de_7000€";"Voiture_Aucune";"Loisir_Aucune";"ActivitéPro_Non";"Transport_Collectif";4;14;"France 5 / Arte";"Video_1à19";"Radio_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Régulièrement";"QUOTReg_Jamais";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Oui";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Oui";"Livre_Sport_Non";4;"NonInscrit_Biblio";"LivresPossédés_200ouPlus";"Music_Jazz";"CDPossédés_200ouPlus";"Cinema_Non";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Oui";"Photo_Non";"Assos_Aucune";"MarcheVelo_Parfois";"Oui, 21 ou plus cigarettes/jour";"Sport_Jamais";2;53;"50-64ans";"Célibataires";"CDD";"Etudes_Supérieur";"Actif_occupé";"Professions_Intermédiaires";"Homme";"Salarié_Privé";"Ne_Vit_Pas_En_Couple";"TpsTV_MoinsDe10H/Sem";"TpsRad_9à19H/Sem";"BD_Non";"LivresLus_MoinsDe5";"SportsDiff_2à4"
"1122019550-01";1122019550;"Frigo_neuf";"Men_1pers";"UU_Paris";"LaveVaisselle_Non";"Voiture_Non";;"Internet_Oui";"NiveauVie_4eQ";"Locataire";"15000_à_27000€";"Voiture_Aucune";"Loisir_Jeux de cartes, société";"ActivitéPro_Oui";"Transport_Collectif";2;0;"Chaîne_Aucune en particulier";"Video_aucune";"Radio_Pas_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Rarement";"QUOTReg_Jamais";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";10;"Livre_Policier_Oui";"Livre_Sentiments_Non";"Livre_Classique_Oui";"Livre_Histoire_Oui";"Livre_PolitiqueSHS_Oui";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Oui";"Livre_Sport_Non";4;"NonInscrit_Biblio";"LivresPossédés_30à99";"Music_AucuneSpe";"CDPossédés_100à199";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Souvent";"Non ou très rarement";"Sport_MoinsDUneFoisParSem";1;33;"30-39ans";"Célibataires";"EmploiTpsPlein";"Etudes_Supérieur";"Actif_occupé";"Professions_Intermédiaires";"Homme";"Salarié_Etat";"Ne_Vit_Pas_En_Couple";"TpsTV_MoinsDe10H/Sem";"TpsRad_Jamais";"BD_Oui";"LivresLus_MoinsDe5";"SportsDiff_Un"
"1122020260-01";1122020260;"Frigo_neuf";"Men_1pers";"UU_Paris";"LaveVaisselle_Non";"Voiture_Non";;"Internet_Oui";"NiveauVie_4eQ";"Locataire";"15000_à_27000€";"Voiture_Aucune";"Loisir_Jeux vidéos, console";"ActivitéPro_Oui";"Transport_Collectif";;0;"";"Video_20à40";"Radio_Pas_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Parfois";"QUOTReg_Parfois";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";24;"Livre_Policier_Oui";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";36;"NonInscrit_Biblio";"LivresPossédés_200ouPlus";"Music_Rock";"CDPossédés_100à199";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Oui";"Concert_Oui";"Festival_Oui";"Pas de compétition officielle";"";"Ecriture_Oui";"Dessin_Oui";"Photo_Oui";"Assos_Aucune";"MarcheVelo_Souvent";"Oui, 6 à 10 cigarettes/jour";"Sport_MoinsDUneFoisParSem";7;27;"25-29ans";"Célibataires";"EmploiTpsPlein";"Etudes_Supérieur";"Actif_occupé";"Cadres_Professions_Intell";"Homme";"Salarié_Privé";"Ne_Vit_Pas_En_Couple";"TpsTV_Jamais";"TpsRad_Jamais";"BD_Oui";"LivresLus_20ouPlus";"SportsDiff_5ouPlus"
"1122020420-01";1122020420;"Frigo_neuf";"Men_1pers";"UU_Paris";"LaveVaisselle_Non";"Voiture_Non";;"Internet_Oui";"NiveauVie_3eQ";"Locataire";"15000_à_27000€";"Voiture_Aucune";"Loisir_Tricot, broderie, couture";"ActivitéPro_Oui";"Transport_VeloRoller";16;10;"Chaîne_Aucune en particulier";"Video_1à19";"Radio_Pas_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Régulièrement";"QUOTReg_Rarement";"MAGCUL_Oui";"MAGSCI_Non";"MAGSP_Non";4;"Livre_Policier_Oui";"Livre_Sentiments_Non";"Livre_Classique_Oui";"Livre_Histoire_Oui";"Livre_PolitiqueSHS_Oui";"Livre_SciencesTech_Oui";"Livre_Pratique_Oui";"Livre_ArtPhoto_Oui";"Livre_Sport_Non";36;"NonInscrit_Biblio";"LivresPossédés_200ouPlus";"Music_Variété intern.";"CDPossédés_MoinsDe29";"Cinema_Oui";"Théâtre_Oui";"SpeDanse_Oui";"SpeComique_Non";"Concert_Oui";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Oui";"Assos_Aucune";"MarcheVelo_Souvent";"Non ou très rarement";"Sport_PlusieursFoisParSem";7;38;"30-39ans";"Célibataires";"EmploiTpsPlein";"Etudes_Supérieur";"Actif_occupé";"Professions_Intermédiaires";"Femme";"Salarié_Privé";"Ne_Vit_Pas_En_Couple";"TpsTV_10à19H/Sem";"TpsRad_9à19H/Sem";"BD_Oui";"LivresLus_20ouPlus";"SportsDiff_5ouPlus"
"1122020640-01";1122020640;"Frigo_neuf";"Men_1pers";"UU_Paris";"LaveVaisselle_Non";"Voiture_Oui";1;"Internet_Oui";"NiveauVie_4eQ";"Locataire";"27000_à_68000€";"Voiture_Une";"Loisir_Promenade";"ActivitéPro_Oui";"Transport_VoitureMoteur";8;0;"Canal +";"Video_1à19";"Radio_Pas_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Régulièrement";"QUOTReg_Jamais";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";4;"Livre_Policier_Oui";"Livre_Sentiments_Non";"Livre_Classique_Oui";"Livre_Histoire_Oui";"Livre_PolitiqueSHS_Oui";"Livre_SciencesTech_Oui";"Livre_Pratique_Oui";"Livre_ArtPhoto_Oui";"Livre_Sport_Oui";10;"NonInscrit_Biblio";"LivresPossédés_30à99";"Music_Variété intern.";"CDPossédés_200ouPlus";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Rarement";"Non ou très rarement";"Sport_PlusieursFoisParSem";2;39;"30-39ans";"Célibataires";"EmploiTpsPlein";"Etudes_Supérieur";"Actif_occupé";"Cadres_Professions_Intell";"Homme";"Salarié_Privé";"Ne_Vit_Pas_En_Couple";"TpsTV_MoinsDe10H/Sem";"TpsRad_Jamais";"BD_Oui";"LivresLus_10à19";"SportsDiff_2à4"
"1122022200-03";1122022200;"Frigo_neuf";"Men_5pers+";"UU_Moins_20.000hab";"LaveVaisselle_Oui";"Voiture_Oui";2;"Internet_Oui";"NiveauVie_4eQ";"Accédant_Propr";"Plus_de_68000€";"Voiture_Deux";"Loisir_Autre";"ActivitéPro_Non";"Transport_Collectif";10;7;"M6";"Video_20à40";"Radio_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Jamais";"QUOTReg_Jamais";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";3;"Livre_Policier_Oui";"Livre_Sentiments_Oui";"Livre_Classique_Oui";"Livre_Histoire_Oui";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Oui";"Livre_ArtPhoto_Non";"Livre_Sport_Non";52;"NonInscrit_Biblio";"LivresPossédés_200ouPlus";"Music_Variété intern.";"CDPossédés_200ouPlus";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Oui";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Parfois";"Non ou très rarement";"Sport_Jamais";2;15;"14-24ans";"Célibataires";"Emploi_NC";"Etudes_NC";"Formation";"Autres_inactifs";"Femme";"Statut_NC";"Ne_Vit_Pas_En_Couple";"TpsTV_10à19H/Sem";"TpsRad_5à9H/Sem";"BD_Oui";"LivresLus_20ouPlus";"SportsDiff_2à4"
"1122024730-01";1122024730;"Frigo_occasion";"Men_2pers";"UU_Paris";"LaveVaisselle_Non";"Voiture_Oui";2;"Internet_PasDEquipement";"NiveauVie_4eQ";"Propriétaires";"27000_à_68000€";"Voiture_Deux";"Loisir_Bricolage, jardin, mécanique";"ActivitéPro_Non";"Transport_NC";18;;"France 2";"Video_1à19";"Radio_Pas_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Jamais";"QUOTReg_Jamais";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";1;"Livre_Policier_Oui";"Livre_Sentiments_Non";"Livre_Classique_Oui";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Oui";7;"NonInscrit_Biblio";"LivresPossédés_200ouPlus";"Music_Classique";"CDPossédés_100à199";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Oui";"Photo_Non";"Assos_Aucune";"MarcheVelo_Parfois";"Oui, cigare, pipe ou cigarette";"Sport_Jamais";2;70;"70ans+";"Mariés";"Emploi_NC";"Etudes_ProTechnique";"Retraité";"Retraités";"Homme";"Salarié_SonEntreprise";"Vit_En_Couple";"TpsTV_10à19H/Sem";"TpsRad_Jamais";"BD_Oui";"LivresLus_5à9";"SportsDiff_2à4"
"1122025920-01";1122025920;"Frigo_neuf";"Men_1pers";"UU_Paris";"LaveVaisselle_Non";"Voiture_Non";;"Internet_PasDEquipement";"NiveauVie_4eQ";"Propriétaires";"27000_à_68000€";"Voiture_Aucune";"Loisir_Aucune";"ActivitéPro_Non";"Transport_NC";22;28;"Chaîne_Aucune en particulier";"Video_aucune";"Radio_Infos";"Radio_Pas_ConcertCult";"Radio_Pas_Musique";"Radio_Pas_Sport";"QuotNat_Jamais";"QUOTReg_Jamais";"MAGCUL_Oui";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Oui";"Livre_PolitiqueSHS_Oui";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";30;"NonInscrit_Biblio";"LivresPossédés_200ouPlus";"Music_NC";"CDPossédés_100à199";"Cinema_Non";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Souvent";"Non ou très rarement";"Sport_Jamais";0;70;"70ans+";"Veufs";"EmploiTpsPlein";"Etudes_2eCycle";"Retraité";"Retraités";"Femme";"Salarié_Etat";"Ne_Vit_Pas_En_Couple";"TpsTV_20à29H/Sem";"TpsRad_20Houplus/Sem";"BD_Non";"LivresLus_20ouPlus";"SportsDiff_Aucun"
"1122026400-02";1122026400;"Frigo_neuf";"Men_4pers";"UU_Paris";"LaveVaisselle_Oui";"Voiture_Oui";2;"Internet_Oui";"NiveauVie_4eQ";"Propriétaires";"27000_à_68000€";"Voiture_Deux";"Loisir_Tricot, broderie, couture";"ActivitéPro_Oui";"Transport_VoitureMoteur";20;11;"France 2";"Video_50ouPlus";"Radio_Pas_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Jamais";"QUOTReg_Rarement";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";2;"Livre_Policier_Non";"Livre_Sentiments_Oui";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Oui";"Livre_ArtPhoto_Non";"Livre_Sport_Non";10;"NonInscrit_Biblio";"LivresPossédés_100à199";"Music_Variété intern.";"CDPossédés_200ouPlus";"Cinema_Non";"Théâtre_Non";"SpeDanse_Oui";"SpeComique_Non";"Concert_Oui";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Oui";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Parfois";"Non ou très rarement";"Sport_UneFoisParSem";2;43;"40-49ans";"Mariés";"EmploiTpsPlein";"Etudes_2eCycle";"Actif_occupé";"Employés";"Femme";"Salarié_Privé";"Vit_En_Couple";"TpsTV_20à29H/Sem";"TpsRad_9à19H/Sem";"BD_Oui";"LivresLus_10à19";"SportsDiff_2à4"
"1122027410-01";1122027410;"Frigo_occasion";"Men_1pers";"UU_Paris";"LaveVaisselle_Non";"Voiture_Non";;"Internet_PasDEquipement";"NiveauVie_2eQ";"Locataire";"7000_à_15000€";"Voiture_Aucune";"Loisir_Mots croisés, fléchés";"ActivitéPro_Oui";"Transport_Pied";14;30;"France 5 / Arte";"Video_aucune";"Radio_Infos";"Radio_ConcertCult";"Radio_Pas_Musique";"Radio_Pas_Sport";"QuotNat_Parfois";"QUOTReg_Jamais";"MAGCUL_Oui";"MAGSCI_Oui";"MAGSP_Non";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Oui";"Livre_Histoire_Oui";"Livre_PolitiqueSHS_Oui";"Livre_SciencesTech_Non";"Livre_Pratique_Oui";"Livre_ArtPhoto_Non";"Livre_Sport_Non";10;"Inscrit_Biblio";"LivresPossédés_30à99";"Music_NC";"CDPossédés_MoinsDe29";"Cinema_Oui";"Théâtre_Oui";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"";"";"Ecriture_Non";"Dessin_Non";"Photo_Oui";"Assos_Aucune";"MarcheVelo_Souvent";"Oui, 11 à 20 cigarettes/jour";"Sport_Jamais";0;63;"50-64ans";"Mariés";"EmploiTpsPlein";"Etudes_Supérieur";"Actif_occupé";"Professions_Intermédiaires";"Femme";"Salarié_Privé";"Ne_Vit_Pas_En_Couple";"TpsTV_10à19H/Sem";"TpsRad_20Houplus/Sem";"BD_Non";"LivresLus_10à19";"SportsDiff_Aucun"
"1122028220-02";1122028220;"Frigo_neuf";"Men_4pers";"UU_Paris";"LaveVaisselle_Oui";"Voiture_Oui";1;"Internet_Non";"NiveauVie_4eQ";"Accédant_Propr";"27000_à_68000€";"Voiture_Une";"Loisir_Aucune";"ActivitéPro_Oui";"Transport_Pied";16;7;"TF1";"Video_20à40";"Radio_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Sport";"QuotNat_Jamais";"QUOTReg_Parfois";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Oui";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Oui";0;"NonInscrit_Biblio";"LivresPossédés_30à99";"Music_Variété française";"CDPossédés_MoinsDe29";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Compétition officielle";"Combat";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Rarement";"Oui, 6 à 10 cigarettes/jour";"Sport_Jamais";10;46;"40-49ans";"Mariés";"EmploiTpsPartiel";"Etudes_ProTechnique";"Actif_occupé";"Employés";"Femme";"Salarié_Etat";"Vit_En_Couple";"TpsTV_10à19H/Sem";"TpsRad_5à9H/Sem";"BD_Non";"LivresLus_Aucun";"SportsDiff_5ouPlus"
"1122028590-01";1122028590;"Frigo_neuf";"Men_2pers";"UU_Paris";"LaveVaisselle_Non";"Voiture_Oui";1;"Internet_Oui";"NiveauVie_4eQ";"Locataire";"27000_à_68000€";"Voiture_Une";"Loisir_Bricolage, jardin, mécanique";"ActivitéPro_Non";"Transport_NC";12;35;"TF1";"Video_20à40";"Radio_Infos";"Radio_Pas_ConcertCult";"Radio_Pas_Musique";"Radio_Pas_Sport";"QuotNat_Régulièrement";"QUOTReg_Jamais";"MAGCUL_Oui";"MAGSCI_Oui";"MAGSP_Non";2;"Livre_Policier_NSP";"Livre_Sentiments_Non";"Livre_Classique_Oui";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Oui";"Livre_SciencesTech_Oui";"Livre_Pratique_Oui";"Livre_ArtPhoto_Oui";"Livre_Sport_Non";12;"NonInscrit_Biblio";"LivresPossédés_200ouPlus";"Music_Classique";"CDPossédés_200ouPlus";"Cinema_Oui";"Théâtre_Oui";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_NSP";"Dessin_Oui";"Photo_Non";"Assos_Aucune";"MarcheVelo_Souvent";"Non ou très rarement";"Sport_PlusieursFoisParSem";2;65;"65-69ans";"Mariés";"EmploiTpsPlein";"Etudes_Supérieur";"Retraité";"Retraités";"Homme";"Salarié_Etat";"Vit_En_Couple";"TpsTV_10à19H/Sem";"TpsRad_20Houplus/Sem";"BD_Oui";"LivresLus_10à19";"SportsDiff_2à4"
"1122028600-02";1122028600;"Frigo_neuf";"Men_4pers";"UU_Paris";"LaveVaisselle_Oui";"Voiture_Oui";2;"Internet_Non";"NiveauVie_4eQ";"Propriétaires";"Plus_de_68000€";"Voiture_Deux";"Loisir_Bricolage, jardin, mécanique";"ActivitéPro_Oui";"Transport_VoitureMoteur";6;84;"France 5 / Arte";"Video_20à40";"Radio_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Jamais";"QUOTReg_Jamais";"MAGCUL_Oui";"MAGSCI_Oui";"MAGSP_Non";0;"Livre_Policier_Oui";"Livre_Sentiments_Oui";"Livre_Classique_Oui";"Livre_Histoire_Oui";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Oui";"Livre_Pratique_Oui";"Livre_ArtPhoto_Oui";"Livre_Sport_Non";36;"Inscrit_Biblio";"LivresPossédés_200ouPlus";"Music_Variété intern.";"CDPossédés_100à199";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Souvent";"Non ou très rarement";"Sport_PlusieursFoisParSem";4;47;"40-49ans";"Mariés";"Emploi_NC";"Etudes_Supérieur";"Actif_occupé";"Cadres_Professions_Intell";"Femme";"Indépendant";"Vit_En_Couple";"TpsTV_MoinsDe10H/Sem";"TpsRad_20Houplus/Sem";"BD_Non";"LivresLus_20ouPlus";"SportsDiff_2à4"
"1122029160-01";1122029160;"Frigo_neuf";"Men_2pers";"UU_Paris";"LaveVaisselle_Non";"Voiture_Oui";1;"Internet_Non";"NiveauVie_3eQ";"Propriétaires";"15000_à_27000€";"Voiture_Une";"Loisir_Tricot, broderie, couture";"ActivitéPro_Oui";"Transport_VoitureMoteur";10;80;"M6";"Video_1à19";"Radio_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Jamais";"QUOTReg_Jamais";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";0;"NonInscrit_Biblio";"LivresPossédés_30à99";"Music_NC";"CDPossédés_100à199";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Souvent";"Non ou très rarement";"Sport_Jamais";0;46;"40-49ans";"Divorcés";"EmploiTpsPlein";"Etudes_PrimaireOuAvant";"Actif_occupé";"Employés";"Femme";"Salarié_Privé";"Ne_Vit_Pas_En_Couple";"TpsTV_10à19H/Sem";"TpsRad_20Houplus/Sem";"BD_Non";"LivresLus_Aucun";"SportsDiff_Aucun"
"1122029610-02";1122029610;"Frigo_neuf";"Men_5pers+";"UU_Paris";"LaveVaisselle_Oui";"Voiture_Oui";1;"Internet_PasDEquipement";"NiveauVie_4eQ";"Accédant_Propr";"Plus_de_68000€";"Voiture_Une";"Loisir_Bricolage, jardin, mécanique";"ActivitéPro_Oui";"Transport_NC";;7;"Chaîne_Aucune en particulier";"Video_aucune";"Radio_Infos";"Radio_Pas_ConcertCult";"Radio_Pas_Musique";"Radio_Pas_Sport";"QuotNat_Régulièrement";"QUOTReg_Jamais";"MAGCUL_Non";"MAGSCI_Oui";"MAGSP_Non";2;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Oui";"Livre_PolitiqueSHS_Oui";"Livre_SciencesTech_Non";"Livre_Pratique_Oui";"Livre_ArtPhoto_Oui";"Livre_Sport_Non";10;"NonInscrit_Biblio";"LivresPossédés_200ouPlus";"Music_AucuneSpe";"CDPossédés_200ouPlus";"Cinema_Oui";"Théâtre_Oui";"SpeDanse_Non";"SpeComique_Non";"Concert_Oui";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Souvent";"Oui, 1 à 5 cigarettes/jour";"Sport_MoinsDUneFoisParSem";4;33;"30-39ans";"Mariés";"EmploiTpsPartiel";"Etudes_Supérieur";"Autre_inactif";"Cadres_Professions_Intell";"Femme";"Salarié_Privé";"Vit_En_Couple";"TpsTV_Jamais";"TpsRad_5à9H/Sem";"BD_Oui";"LivresLus_10à19";"SportsDiff_2à4"
"1122030580-01";1122030580;"Frigo_neuf";"Men_5pers+";"UU_Paris";"LaveVaisselle_Oui";"Voiture_Oui";1;"Internet_Oui";"NiveauVie_4eQ";"Accédant_Propr";"Plus_de_68000€";"Voiture_Une";"Loisir_Jeux vidéos, console";"ActivitéPro_Oui";"Transport_VoitureMoteur";17;12;"Chaîne_Aucune en particulier";"Video_20à40";"Radio_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Régulièrement";"QUOTReg_Rarement";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Oui";"Livre_Sentiments_Non";"Livre_Classique_Oui";"Livre_Histoire_Oui";"Livre_PolitiqueSHS_Oui";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";24;"NonInscrit_Biblio";"LivresPossédés_200ouPlus";"Music_AucuneSpe";"CDPossédés_200ouPlus";"Cinema_Oui";"Théâtre_Oui";"SpeDanse_Non";"SpeComique_Non";"Concert_Oui";"Festival_Non";"";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Rarement";"Non ou très rarement";"Sport_Jamais";0;44;"40-49ans";"Mariés";"EmploiTpsPlein";"Etudes_Supérieur";"Actif_occupé";"Cadres_Professions_Intell";"Homme";"Salarié_Privé";"Vit_En_Couple";"TpsTV_10à19H/Sem";"TpsRad_9à19H/Sem";"BD_Non";"LivresLus_20ouPlus";"SportsDiff_Aucun"
